@relation 'sysdev-weka.filters.unsupervised.attribute.Remove-R1-8,10,12-14,16-22'

@attribute x-mean1000 numeric
@attribute z-mean1000 numeric
@attribute abs-var1000 numeric
@attribute class {WALKING,STANDING,SITTING}

@data
-9.726003,-1.725841,0.034205,STANDING
-9.755574,-1.75362,0.032209,STANDING
-9.755574,-1.770645,0.029926,STANDING
-9.755574,-1.787671,0.032209,STANDING
-9.755574,-1.770645,0.029926,STANDING
-9.755574,-1.736594,0.046911,STANDING
-9.755574,-1.702543,0.055432,STANDING
-9.755574,-1.634442,0.055432,STANDING
-9.755574,-1.56634,0.05562,STANDING
-9.738548,-1.498238,0.065309,STANDING
-9.742133,-1.451642,0.061882,STANDING
-9.742133,-1.354866,0.061784,STANDING
-9.742133,-1.25809,0.061882,STANDING
-9.745359,-1.195186,0.059064,STANDING
-9.748277,-1.138272,0.057163,STANDING
-9.750931,-1.100462,0.054753,STANDING
-9.750931,-1.030813,0.055509,STANDING
-9.750931,-1.002953,0.056193,STANDING
-9.76486,-0.975093,0.049647,STANDING
-9.76486,-0.919373,0.049638,STANDING
-9.76486,-0.849724,0.049151,STANDING
-9.76486,-0.766145,0.047624,STANDING
-9.76486,-0.710425,0.047624,STANDING
-9.766677,-0.71951,0.045645,STANDING
-9.753353,-0.679537,0.049409,STANDING
-9.753353,-0.666213,0.049409,STANDING
-9.740029,-0.666213,0.050806,STANDING
-9.71338,-0.679537,0.058057,STANDING
-9.700056,-0.71951,0.041938,STANDING
-9.673408,-0.786131,0.074992,STANDING
-9.673408,-0.866077,0.070842,STANDING
-9.646759,-0.932698,0.085322,STANDING
-9.606786,-1.012643,0.118104,STANDING
-9.580138,-1.092589,0.118599,STANDING
-9.541982,-1.267621,0.125176,STANDING
-9.514122,-1.351201,0.12705,STANDING
-9.500192,-1.43478,0.122897,STANDING
-9.486262,-1.518359,0.120706,STANDING
-9.458403,-1.601939,0.116156,STANDING
-9.444473,-1.657658,0.117242,STANDING
-9.433571,-1.69218,0.113686,STANDING
-9.420247,-1.758802,0.108811,STANDING
-9.423578,-1.851516,0.121845,STANDING
-9.410809,-1.979207,0.219928,STANDING
-9.525731,-2.030283,0.845559,STANDING
-9.561484,-1.851005,0.831375,STANDING
-9.549226,-1.740681,0.8451,STANDING
-9.500193,-1.605839,0.949507,STANDING
-9.402126,-1.446481,1.314801,STANDING
-9.30406,-1.225831,1.727132,STANDING
-9.193735,-0.956149,2.095103,STANDING
-9.034377,-0.649691,2.892808,STANDING
-8.911794,-0.429041,3.469875,STANDING
-8.850502,-0.245166,3.564098,STANDING
-8.838244,-0.036775,3.576877,STANDING
-8.838244,0.196133,3.572285,STANDING
-8.86276,0.465816,3.607484,STANDING
-8.874508,0.881066,3.742109,STANDING
-8.887277,1.029698,3.597123,STANDING
-8.899064,1.15511,3.459997,STANDING
-8.887277,1.37906,3.452886,STANDING
-8.887277,1.579436,3.44581,STANDING
-8.850502,1.949072,3.50516,STANDING
-8.863703,2.015549,3.371322,STANDING
-8.863703,2.227713,3.357322,STANDING
-8.851916,2.428089,3.297176,STANDING
-8.840129,2.640252,3.280168,STANDING
-8.828343,2.852415,3.251866,STANDING
-8.801468,3.383294,3.032992,STANDING
-8.691144,3.554911,2.042296,STANDING
-8.734048,3.524265,2.032686,STANDING
-8.722261,3.512478,1.980449,STANDING
-8.734048,3.500691,2.022171,STANDING
-8.769408,3.488904,2.046801,STANDING
-8.93631,3.420069,1.822448,STANDING
-8.981571,3.359249,1.820098,STANDING
-9.087653,3.253168,1.609227,STANDING
-9.252669,3.052791,0.955594,STANDING
-9.475676,2.954253,0.281184,STANDING
-9.500192,2.819412,0.238716,STANDING
-9.511979,2.746334,0.310923,STANDING
-9.535553,2.687399,0.340019,STANDING
-9.535553,2.616678,0.338509,STANDING
-9.54734,2.557744,0.331399,STANDING
-9.559126,2.487023,0.331837,STANDING
-9.570913,2.416302,0.326199,STANDING
-9.606274,2.369155,0.294376,STANDING
-9.629848,2.298434,0.284116,STANDING
-9.653421,2.239499,0.272891,STANDING
-9.696325,2.145205,0.248049,STANDING
-9.708584,2.120688,0.229218,STANDING
-9.7331,2.083913,0.174974,STANDING
-9.7331,2.047138,0.160578,STANDING
-9.7331,1.998105,0.159025,STANDING
-9.708584,1.96133,0.160837,STANDING
-9.671809,1.88778,0.163861,STANDING
-9.635034,1.826489,0.16312,STANDING
-9.610517,1.765197,0.176568,STANDING
-9.598259,1.703906,0.182252,STANDING
-9.573742,1.654872,0.186262,STANDING
-9.549226,1.618097,0.179422,STANDING
-9.549226,1.544547,0.190227,STANDING
-9.549226,1.569064,0.199856,STANDING
-9.536967,1.605839,0.193145,STANDING
-9.5385,1.749363,0.135733,STANDING
-9.5385,1.736594,0.132053,STANDING
-9.5385,1.698287,0.139495,STANDING
-9.551269,1.596134,0.146269,STANDING
-9.561484,1.544547,0.145201,STANDING
-9.573742,1.434223,0.145789,STANDING
-9.573742,1.336156,0.140242,STANDING
-9.561484,1.225831,0.140183,STANDING
-9.549226,1.140023,0.140123,STANDING
-9.524709,1.029698,0.148206,STANDING
-9.512451,0.919373,0.146924,STANDING
-9.512961,0.766144,0.149161,STANDING
-9.512451,0.747757,0.143739,STANDING
-9.524709,0.674207,0.131977,STANDING
-9.536967,0.637432,0.131837,STANDING
-9.589576,0.574608,0.133923,STANDING
-9.653421,0.543266,0.090423,STANDING
-9.667351,0.515406,0.078982,STANDING
-9.667351,0.473617,0.080345,STANDING
-9.653421,0.431827,0.077206,STANDING
-9.639492,0.390037,0.073352,STANDING
-9.616938,0.248085,0.059222,STANDING
-9.576807,0.061292,0.047462,STANDING
-9.534244,0.017025,0.03135,STANDING
-9.536247,0.054081,0.033323,STANDING
-9.536247,0.108162,0.034231,STANDING
-9.534244,0.102153,0.033134,STANDING
-9.551269,0.136204,0.023292,STANDING
-9.568295,0.18728,0.027402,STANDING
-9.568295,0.238356,0.027402,STANDING
-9.58532,0.306458,0.029104,STANDING
-9.56471,0.354846,0.025966,STANDING
-9.530839,0.459687,0.018802,STANDING
-9.543973,0.598322,0.02127,STANDING
-9.576807,0.812113,0.025732,STANDING
-9.59213,0.888728,0.027311,STANDING
-9.587752,0.992339,0.02866,STANDING
-9.587752,1.050712,0.029012,STANDING
-9.611632,1.128322,0.034494,STANDING
-9.625562,1.267621,0.03647,STANDING
-9.653421,1.413111,0.036578,STANDING
-9.680462,1.424127,0.038087,STANDING
-9.680462,1.4061,0.036146,STANDING
-9.680462,1.333993,0.036036,STANDING
-9.687472,1.310958,0.03691,STANDING
-9.670447,1.310958,0.041115,STANDING
-9.704498,1.293933,0.036803,STANDING
-9.726003,1.290348,0.033981,STANDING
-9.714713,1.317768,0.036321,STANDING
-9.730036,1.333091,0.032503,STANDING
-9.704498,1.31339,0.039893,STANDING
-9.695211,1.30941,0.042681,STANDING
-9.686732,1.319101,0.043966,STANDING
-9.695211,1.32334,0.042583,STANDING
-9.686732,1.332425,0.043606,STANDING
-9.667351,1.32334,0.044447,STANDING
-9.681281,1.3512,0.043207,STANDING
-9.667351,1.37906,0.043091,STANDING
-9.653421,1.394383,0.04184,STANDING
-9.660718,1.386357,0.042747,STANDING
-9.689904,1.386357,0.042468,STANDING
-9.689904,1.40095,0.041428,STANDING
-9.677615,1.419383,0.041782,STANDING
-9.677615,1.451642,0.040151,STANDING
-9.714713,1.48632,0.034369,STANDING
-9.710882,1.474828,0.03804,STANDING
-9.716516,1.478208,0.036507,STANDING
-9.698489,1.496235,0.041191,STANDING
-9.698489,1.514262,0.041191,STANDING
-9.698489,1.550316,0.039972,STANDING
-9.662435,1.604397,0.045223,STANDING
-9.644408,1.640451,0.044173,STANDING
-9.662435,1.640451,0.045148,STANDING
-9.653421,1.647211,0.04702,STANDING
-9.608354,1.676505,0.041213,STANDING
-9.602345,1.702543,0.040103,STANDING
-9.619371,1.719569,0.044912,STANDING
-9.619371,1.736594,0.044912,STANDING
-9.615114,1.742979,0.044618,STANDING
-9.595961,1.742979,0.041302,STANDING
-9.615114,1.723825,0.04354,STANDING
-9.595961,1.704672,0.039545,STANDING
-9.602345,1.702543,0.041827,STANDING
-9.602345,1.719569,0.041827,STANDING
-9.619371,1.75362,0.043397,STANDING
-9.619371,1.736594,0.04402,STANDING
-9.616939,1.707408,0.044447,STANDING
-9.631532,1.678221,0.044602,STANDING
-9.633435,1.665532,0.047228,STANDING
-9.646759,1.665532,0.046472,STANDING
-9.639492,1.657658,0.046998,STANDING
-9.660718,1.663628,0.046214,STANDING
-9.661486,1.645195,0.047896,STANDING
-9.645357,1.629065,0.049396,STANDING
-9.662435,1.604397,0.049906,STANDING
-9.644408,1.58637,0.04803,STANDING
-9.634268,1.608904,0.0493,STANDING
-9.622776,1.614011,0.049047,STANDING
-9.570914,1.626584,0.031355,STANDING
-9.565862,1.619848,0.02982,STANDING
-9.581915,1.654872,0.034573,STANDING
-9.581915,1.675303,0.034573,STANDING
-9.576807,1.685518,0.031894,STANDING
-9.58532,1.685518,0.034236,STANDING
-9.602345,1.668493,0.036747,STANDING
-9.596969,1.661324,0.036027,STANDING
-9.629228,1.677453,0.040886,STANDING
-9.645357,1.693583,0.041427,STANDING
-9.653421,1.685518,0.042982,STANDING
-9.675311,1.678221,0.041426,STANDING
-9.684067,1.639549,0.039346,STANDING
-9.714713,1.608904,0.032038,STANDING
-9.755574,1.549314,0.02172,STANDING
-9.772599,1.532289,0.017199,STANDING
-9.774391,1.483901,0.016298,STANDING
-9.776004,1.409706,0.015487,STANDING
-9.789625,1.293933,0.009505,STANDING
-9.755574,1.225831,0.047996,STANDING
-9.755574,1.19178,0.047072,STANDING
-9.80665,1.838747,0,STANDING
-9.653422,1.685518,0.008998,STANDING
-9.39804,2.145205,0.123005,STANDING
-8.657433,2.528277,2.990273,STANDING
-8.580819,2.696829,2.435875,STANDING
-8.682971,2.75812,2.066309,STANDING
-8.887277,2.626781,2.180956,STANDING
-9.040506,2.604892,2.154711,STANDING
-9.125633,2.451663,1.993488,STANDING
-9.193735,2.083913,1.824176,STANDING
-9.249454,1.755168,1.675275,STANDING
-9.219273,1.481213,1.552692,STANDING
-9.240882,1.202258,1.517953,STANDING
-9.259404,1.050713,1.476941,STANDING
-9.295887,0.919374,1.489337,STANDING
-9.308656,0.842759,1.427309,STANDING
-9.319923,0.721077,1.378929,STANDING
-9.261836,0.629941,1.337425,STANDING
-9.161476,0.564528,1.451315,STANDING
-9.071152,0.490333,1.536309,STANDING
-9.004023,0.394017,1.486973,STANDING
-8.942996,0.292528,1.440055,STANDING
-8.913925,0.226512,1.377684,STANDING
-8.900046,0.178767,1.32821,STANDING
-8.861739,0.102153,1.324362,STANDING
-8.810662,0.076615,1.319162,STANDING
-8.734048,-0.025538,1.413474,STANDING
-8.629852,-0.024517,1.843813,STANDING
-8.617594,-0.171616,1.87845,STANDING
-8.516974,-0.485225,2.117974,STANDING
-8.389283,-0.600146,2.114761,STANDING
-8.248823,-0.68953,2.085199,STANDING
-8.188553,-0.72324,2.07057,STANDING
-8.06597,-0.87034,2.066452,STANDING
-7.967903,-0.907115,2.030346,STANDING
-7.796287,-0.956148,2.635392,STANDING
-7.759512,-0.992923,2.596974,STANDING
-7.685962,-0.956148,2.481556,STANDING
-7.649187,-0.968407,2.336164,STANDING
-7.636929,-0.992923,2.425026,STANDING
-7.559293,-1.021526,2.542675,STANDING
-7.572062,-1.059833,2.600559,STANDING
-7.559293,-1.149217,2.603985,STANDING
-7.502088,-1.287123,2.58205,STANDING
-7.428538,-1.470997,2.645182,STANDING
-7.342729,-1.618097,2.690684,STANDING
-7.26918,-1.691647,2.721491,STANDING
-7.183371,-1.752939,2.696749,STANDING
-7.109821,-1.801972,2.578185,STANDING
-6.999497,-1.88778,2.4581,STANDING
-6.925947,-2.010363,2.402887,STANDING
-6.90143,-2.132946,2.408287,STANDING
-6.90143,-2.231013,2.236628,STANDING
-6.913688,-2.329079,2.017034,STANDING
-6.907088,-2.333794,1.93947,STANDING
-6.918875,-2.392728,1.895699,STANDING
-6.938205,-2.561987,1.795876,STANDING
-6.959146,-2.592122,1.864402,STANDING
-6.959146,-2.592122,1.842922,STANDING
-7.022992,-2.566584,1.369228,STANDING
-6.95526,-2.598229,1.365778,STANDING
-6.769932,-2.688471,0.91096,STANDING
-6.768721,-2.664851,0.871775,STANDING
-6.662127,-2.704824,0.375014,STANDING
-6.582181,-2.718148,0.215354,STANDING
-6.758201,-2.258111,0.157013,STANDING
-6.79046,-2.209722,0.128733,STANDING
-6.79046,-2.209722,0.128733,STANDING
-6.886288,-2.199286,0.082009,STANDING
-6.987238,-2.124774,0.052037,STANDING
-7.00475,-2.057646,0.050358,STANDING
-7.00475,-2.035756,0.049469,STANDING
-6.997454,-2.017514,0.057253,STANDING
-7.017884,-1.96133,0.059477,STANDING
-7.079176,-1.930684,0.059663,STANDING
-7.07639,-1.922326,0.054348,STANDING
-7.07639,-1.922326,0.054348,STANDING
-7.10425,-1.922326,0.040405,STANDING
-7.159969,-1.894467,0.028565,STANDING
-7.159969,-1.866607,0.028565,STANDING
-7.176221,-1.864285,0.030003,STANDING
-7.201759,-1.869393,0.02747,STANDING
-7.215689,-1.866607,0.028055,STANDING
-7.227297,-1.864285,0.025717,STANDING
-7.227297,-1.864285,0.025717,STANDING
-7.316681,-1.838747,0.014887,STANDING
-7.316681,-1.838747,0.014887,STANDING
-7.316681,-1.838747,0.014887,STANDING
-7.316681,-1.838747,0.014887,STANDING
-7.320937,-1.838747,0.013652,STANDING
-7.324342,-1.838747,0.01351,STANDING
-7.324342,-1.808101,0.013823,STANDING
-7.324342,-1.808101,0.013823,STANDING
-7.320937,-1.804696,0.014414,STANDING
-7.324342,-1.808101,0.013823,STANDING
-7.327128,-1.810887,0.013191,STANDING
-7.327128,-1.810887,0.013198,STANDING
-7.354988,-1.80044,0.007132,STANDING
-7.354988,-1.762132,0.007132,STANDING
-7.354988,-1.770645,0.007514,STANDING
-7.354988,-1.777455,0.007303,STANDING
-7.324342,-1.808101,0.01351,STANDING
-7.324342,-1.808101,0.01351,STANDING
-7.327128,-1.810887,0.012681,STANDING
-7.32945,-1.813209,0.012569,STANDING
-7.320937,-1.804696,0.013652,STANDING
-7.324342,-1.808101,0.01351,STANDING
-7.354988,-1.838747,0.007303,STANDING
-7.354988,-1.838747,0.007607,STANDING
-7.354988,-1.838747,0.007303,STANDING
-7.354988,-1.838747,0.007607,STANDING
-7.354988,-1.838747,0.007452,STANDING
-7.354988,-1.838747,0.007607,STANDING
-7.354988,-1.838747,0.007452,STANDING
-7.354988,-1.838747,0.007607,STANDING
-7.354988,-1.838747,0.007514,STANDING
-7.354988,-1.838747,0.007607,STANDING
-7.354988,-1.838747,0.007452,STANDING
-7.354988,-1.838747,0.007607,STANDING
-7.354988,-1.838747,0.007514,STANDING
-7.354988,-1.838747,0.007514,STANDING
-7.354988,-1.838747,0.007303,STANDING
-7.354988,-1.838747,0.007607,STANDING
-7.354988,-1.838747,0.007452,STANDING
-7.354988,-1.838747,0.007607,STANDING
-7.354988,-1.872798,0.007514,STANDING
-7.385634,-1.869393,0.013042,STANDING
-7.438567,-1.894467,0.04192,STANDING
-7.482679,-1.915362,0.077296,STANDING
-7.449283,-1.909468,0.083549,STANDING
-7.449283,-1.815173,0.090944,STANDING
-7.464437,-1.751188,0.086328,STANDING
-7.486327,-1.729298,0.087831,STANDING
-7.449283,-1.673731,0.131654,STANDING
-7.354988,-1.597959,0.214201,STANDING
-7.252835,-1.532289,0.324396,STANDING
-7.163452,-1.417367,0.40623,STANDING
-7.066557,-1.297939,0.480861,STANDING
-6.997454,-1.140704,0.501317,STANDING
-6.903366,-1.00002,0.529277,STANDING
-6.83401,-0.873405,0.513463,STANDING
-6.771259,-0.744255,0.546335,STANDING
-6.714212,-0.598986,0.571244,STANDING
-6.675451,-0.466349,0.556783,STANDING
-6.595505,-0.279809,0.589081,STANDING
-6.528884,-0.079946,0.63193,STANDING
-6.448939,0.119918,0.733942,STANDING
-6.382317,0.346431,0.765455,STANDING
-6.422845,0.485225,0.740383,STANDING
-6.447873,0.661949,0.712284,STANDING
-6.423828,0.848652,0.738213,STANDING
-6.32529,1.287123,0.720159,STANDING
-6.305959,1.473355,0.731279,STANDING
-6.223451,1.779813,0.721219,STANDING
-6.15273,2.086271,0.66338,STANDING
-6.092382,2.512954,0.63098,STANDING
-6.105583,2.663826,0.657498,STANDING
-6.046649,2.94671,0.614285,STANDING
-5.975928,3.264954,0.600954,STANDING
-5.945282,3.738785,0.617687,STANDING
-5.952354,3.84251,0.64036,STANDING
-5.964141,4.113607,0.682742,STANDING
-5.987714,4.349344,0.67799,STANDING
-6.011288,4.58508,0.701105,STANDING
-6.023075,4.77367,0.690895,STANDING
-6.058435,4.962259,0.690943,STANDING
-6.082009,5.150849,0.644021,STANDING
-6.105583,5.339438,0.630084,STANDING
-6.129156,5.492667,0.616477,STANDING
-6.209102,6.035887,0.559285,STANDING
-6.222426,6.169129,0.553092,STANDING
-6.129156,6.365965,0.150776,STANDING
-6.143086,6.421684,0.122873,STANDING
-6.129156,6.449544,0.103276,STANDING
-6.157016,6.491334,0.065473,STANDING
-6.114563,6.537767,0.040629,STANDING
-6.129156,6.520741,0.031716,STANDING
-6.111129,6.525749,0.017582,STANDING
-6.110002,6.512229,0.022619,STANDING
-6.111129,6.525749,0.023194,STANDING
-6.075075,6.525749,0.039839,STANDING
-6.048509,6.53239,0.040347,STANDING
-6.006573,6.527551,0.055065,STANDING
-6.006573,6.527551,0.059478,STANDING
-5.99125,6.512229,0.061969,STANDING
-5.975927,6.512229,0.069204,STANDING
-5.961998,6.533123,0.071425,STANDING
-5.955941,6.542208,0.06959,STANDING
-5.924851,6.576074,0.075126,STANDING
-5.88932,6.595505,0.066004,STANDING
-5.878418,6.630633,0.062604,STANDING
-5.878418,6.630633,0.064291,STANDING
-5.881072,6.683699,0.067221,STANDING
-5.864489,6.714212,0.090993,STANDING
-5.808106,6.785852,0.098655,STANDING
-5.780909,6.839581,0.086322,STANDING
-5.69136,6.960971,0.1526,STANDING
-5.618394,7.065555,0.170584,STANDING
-5.596888,7.080789,0.17603,STANDING
-5.564629,7.113047,0.178714,STANDING
-5.516241,7.150683,0.160165,STANDING
-5.48219,7.184734,0.154223,STANDING
-5.431114,7.218784,0.121162,STANDING
-5.414088,7.218784,0.103294,STANDING
-5.397063,7.269861,0.073263,STANDING
-5.426106,7.138665,0.124602,STANDING
-5.601368,6.810174,0.670612,STANDING
-5.839724,6.350487,2.4026,STANDING
-6.085377,5.837292,3.325093,STANDING
-6.282386,5.376942,4.062583,STANDING
-6.60883,4.690137,4.87883,STANDING
-6.75433,4.449768,5.066652,STANDING
-7.12208,3.824594,4.290486,STANDING
-7.284267,3.571412,3.820371,STANDING
-7.649659,2.934923,2.750387,STANDING
-8.004678,2.414888,1.097284,STANDING
-8.248823,2.081359,0.291986,STANDING
-8.311136,2.022622,0.284339,STANDING
-8.453128,1.889823,0.257256,STANDING
-8.580819,1.889823,0.164979,STANDING
-8.721279,2.004745,0.151323,STANDING
-8.820655,2.078584,0.14981,STANDING
-8.915137,2.089485,0.11079,STANDING
-8.974836,2.057646,0.094958,STANDING
-9.113088,2.112946,0.028687,STANDING
-9.145347,2.112946,0.028004,STANDING
-9.193735,2.060078,0.025853,STANDING
-9.265842,2.000989,0.044127,STANDING
-9.39804,1.889823,0.060221,STANDING
-9.500192,1.855772,0.065162,STANDING
-9.5723,1.730585,0.061607,STANDING
-9.608354,1.658478,0.057255,STANDING
-9.619371,1.617416,0.047005,STANDING
-9.636396,1.583365,0.051557,STANDING
-9.661486,1.596806,0.058164,STANDING
-9.660718,1.663628,0.060477,STANDING
-9.646125,1.692815,0.084154,STANDING
-9.625562,1.713378,0.080055,STANDING
-9.639492,1.755168,0.079071,STANDING
-9.613098,1.790359,0.079742,STANDING
-9.613098,1.790359,0.078211,STANDING
-9.619371,1.787671,0.076469,STANDING
-9.619371,1.804696,0.077565,STANDING
-9.602345,1.818316,0.070558,STANDING
-9.581915,1.797886,0.056818,STANDING
-9.602345,1.757025,0.063246,STANDING
-9.602345,1.716164,0.063246,STANDING
-9.602345,1.762133,0.037323,STANDING
-9.602345,1.787671,0.039395,STANDING
-9.594487,1.7916,0.038643,STANDING
-9.576807,1.864285,0.034553,STANDING
-9.570914,1.862321,0.032399,STANDING
-9.594487,1.885894,0.037291,STANDING
-9.609642,1.860637,0.038922,STANDING
-9.644408,1.838747,0.03905,STANDING
-9.615114,1.819593,0.034012,STANDING
-9.653422,1.816857,0.038787,STANDING
-9.643206,1.818316,0.037926,STANDING
-9.634268,1.819593,0.0384,STANDING
-9.626381,1.82072,0.037252,STANDING
-9.619371,1.821722,0.037959,STANDING
-9.619371,1.821722,0.036779,STANDING
-9.622776,1.777455,0.038337,STANDING
-9.602345,1.797886,0.035633,STANDING
-9.587752,1.794967,0.037984,STANDING
-9.570914,1.7916,0.032399,STANDING
-9.570914,1.7916,0.032399,STANDING
-9.570914,1.768026,0.032399,STANDING
-9.565862,1.773077,0.030486,STANDING
-9.555912,1.755168,0.026323,STANDING
-9.583772,1.755168,0.036991,STANDING
-9.576807,1.762133,0.034553,STANDING
-9.576807,1.787671,0.035786,STANDING
-9.576807,1.787671,0.035786,STANDING
-9.561484,1.777455,0.029783,STANDING
-9.555912,1.783027,0.027302,STANDING
-9.570914,1.7916,0.034501,STANDING
-9.568295,1.804696,0.031396,STANDING
-9.561484,1.808101,0.028641,STANDING
-9.615114,1.80044,0.043864,STANDING
-9.576807,1.838747,0.037749,STANDING
-9.576807,1.838747,0.039661,STANDING
-9.5385,1.838747,0.023118,STANDING
-9.5385,1.838747,0.023118,STANDING
-9.5385,1.838747,0.023118,STANDING
-9.534244,1.838747,0.021411,STANDING
-9.530839,1.838747,0.0193,STANDING
-9.528053,1.838747,0.018091,STANDING
-9.551269,1.813209,0.025993,STANDING
-9.54734,1.7916,0.024748,STANDING
-9.561484,1.797886,0.029052,STANDING
-9.572301,1.802693,0.033738,STANDING
-9.572301,1.784666,0.033738,STANDING
-9.572301,1.766639,0.032689,STANDING
-9.58532,1.75362,0.035782,STANDING
-9.58532,1.736594,0.035782,STANDING
-9.602345,1.736594,0.039738,STANDING
-9.615114,1.704672,0.04243,STANDING
-9.626381,1.712558,0.044651,STANDING
-9.622776,1.736594,0.045449,STANDING
-9.622776,1.736594,0.046768,STANDING
-9.615114,1.742979,0.044657,STANDING
-9.618061,1.768026,0.045386,STANDING
-9.609642,1.773077,0.04307,STANDING
-9.602345,1.757025,0.040948,STANDING
-9.595961,1.762133,0.039003,STANDING
-9.608354,1.784666,0.041481,STANDING
-9.622776,1.818316,0.043962,STANDING
-9.622776,1.818316,0.042384,STANDING
-9.631532,1.838747,0.0438,STANDING
-9.615114,1.838747,0.043033,STANDING
-9.602345,1.838747,0.040471,STANDING
-9.615114,1.819593,0.043033,STANDING
-9.602345,1.821722,0.039668,STANDING
-9.602345,1.821722,0.040777,STANDING
-9.576807,1.838747,0.036298,STANDING
-9.500193,1.532289,0,STANDING
-9.346963,0.919374,0.001411,STANDING
-9.39804,0.817221,0.132902,STANDING
-9.346963,1.149217,0.099678,STANDING
-9.255026,1.409706,0.105812,STANDING
-9.142658,1.532289,0.243404,STANDING
-9.018616,1.532289,0.347441,STANDING
-8.963891,1.532289,0.346533,STANDING
-9.02348,1.600391,0.341431,STANDING
-9.00986,1.685518,0.315724,STANDING
-8.998716,1.755168,0.294243,STANDING
-8.963891,1.787671,0.274613,STANDING
-8.957998,1.7916,0.266097,STANDING
-8.931057,1.773078,0.24709,STANDING
-8.907707,1.777456,0.231746,STANDING
-8.887277,1.762133,0.217267,STANDING
-8.86925,1.694532,0.209344,STANDING
-8.819175,1.600391,0.229317,STANDING
-8.742113,1.532289,0.351352,STANDING
-8.718725,1.470998,0.335437,STANDING
-8.682972,1.342577,0.319497,STANDING
-8.636539,1.197972,0.31146,STANDING
-8.594143,1.052616,0.318483,STANDING
-8.542512,0.919374,0.335378,STANDING
-8.465897,0.778914,0.339366,STANDING
-8.453128,0.702299,0.390536,STANDING
-8.470494,0.612916,0.395008,STANDING
